disease,category,mol_id,max_phase,efo_term
Melanoma,melanoma,CHEMBL3545252,2.0,melanoma
Melanoma,melanoma,CHEMBL3545252,2.0,metastatic melanoma
Melanoma,melanoma,CHEMBL1751,1.0,melanoma
Melanoma,melanoma,CHEMBL160,2.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL964,2.0,metastatic melanoma
Melanoma,melanoma,CHEMBL504,1.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL1431,2.0,melanoma
Melanoma,melanoma,CHEMBL112,2.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL397420,1.0,melanoma
Melanoma,melanoma,CHEMBL5483015,1.0,metastatic melanoma
Melanoma,melanoma,CHEMBL25,2.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL1131,2.0,melanoma
Melanoma,melanoma,CHEMBL803,3.0,melanoma
Melanoma,melanoma,CHEMBL632,2.0,melanoma
Melanoma,melanoma,CHEMBL820,1.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL1370,2.0,melanoma
Melanoma,melanoma,CHEMBL902,1.0,melanoma
Melanoma,melanoma,CHEMBL389621,2.0,melanoma
Melanoma,melanoma,CHEMBL1200699,1.0,melanoma
Melanoma,melanoma,CHEMBL1096882,2.0,melanoma
Melanoma,melanoma,CHEMBL1096882,2.0,metastatic melanoma
Melanoma,melanoma,CHEMBL1282,2.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL1533310,3.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL1646,1.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL77517,2.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL1201138,1.0,melanoma
Melanoma,melanoma,CHEMBL1556,1.0,melanoma
Melanoma,melanoma,CHEMBL185,1.0,melanoma
Melanoma,melanoma,CHEMBL182,1.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL118218,2.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL549386,3.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL549386,3.0,melanoma
Melanoma,melanoma,CHEMBL514,2.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL514,2.0,melanoma
Melanoma,melanoma,CHEMBL34259,1.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL975,2.0,melanoma
Melanoma,melanoma,CHEMBL650,2.0,melanoma
Melanoma,melanoma,CHEMBL372764,2.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL635,2.0,melanoma
Melanoma,melanoma,CHEMBL499,3.0,melanoma
Melanoma,melanoma,CHEMBL414804,1.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL468,2.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL468,2.0,melanoma
Melanoma,melanoma,CHEMBL455186,3.0,melanoma
Melanoma,melanoma,CHEMBL15770,2.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL38,2.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL38,2.0,melanoma
Melanoma,melanoma,CHEMBL1451,2.0,melanoma
Melanoma,melanoma,CHEMBL101253,2.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL6,2.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL1456,2.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL513,2.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL513,2.0,melanoma
Melanoma,melanoma,CHEMBL1351,3.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL1351,3.0,melanoma
Melanoma,melanoma,CHEMBL1351,3.0,metastatic melanoma
Melanoma,melanoma,CHEMBL462019,1.0,melanoma
Melanoma,melanoma,CHEMBL1201148,2.0,melanoma
Melanoma,melanoma,CHEMBL846,1.0,metastatic melanoma
Melanoma,melanoma,CHEMBL1200796,3.0,metastatic melanoma
Melanoma,melanoma,CHEMBL600,2.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL1489,2.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL1489,2.0,metastatic melanoma
Melanoma,melanoma,CHEMBL1079742,2.0,melanoma
Melanoma,melanoma,CHEMBL1201129,2.0,melanoma
Melanoma,melanoma,CHEMBL1201129,2.0,metastatic melanoma
Melanoma,melanoma,CHEMBL416146,1.0,melanoma
Melanoma,melanoma,CHEMBL1773,1.0,melanoma
Melanoma,melanoma,CHEMBL1373,1.0,melanoma
Melanoma,melanoma,CHEMBL888,2.0,melanoma
Melanoma,melanoma,CHEMBL131,2.0,melanoma
Melanoma,melanoma,CHEMBL786,2.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL276711,2.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL960,1.0,melanoma
Melanoma,melanoma,CHEMBL1200574,3.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL7301,2.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL2108905,2.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL2109057,2.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL2109057,2.0,melanoma
Melanoma,melanoma,CHEMBL2109057,2.0,metastatic melanoma
Melanoma,melanoma,CHEMBL2109134,2.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL2107881,3.0,melanoma
Melanoma,melanoma,CHEMBL2108875,1.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL1201564,3.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL1201564,3.0,melanoma
Melanoma,melanoma,CHEMBL2108508,3.0,metastatic melanoma
Melanoma,melanoma,CHEMBL2108510,2.0,melanoma
Melanoma,melanoma,CHEMBL2109229,3.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL2109229,3.0,melanoma
Melanoma,melanoma,CHEMBL2107358,1.0,metastatic melanoma
Melanoma,melanoma,CHEMBL2107376,2.0,melanoma
Melanoma,melanoma,CHEMBL94657,2.0,melanoma
Melanoma,melanoma,CHEMBL2108034,2.0,melanoma
Melanoma,melanoma,CHEMBL2108626,3.0,melanoma
Melanoma,melanoma,CHEMBL2108658,3.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL2108663,3.0,melanoma
Melanoma,melanoma,CHEMBL2108060,3.0,melanoma
Melanoma,melanoma,CHEMBL109480,2.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL1421,2.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL1201182,2.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL1201182,2.0,melanoma
Melanoma,melanoma,CHEMBL343448,2.0,melanoma
Melanoma,melanoma,CHEMBL1201568,2.0,melanoma
Melanoma,melanoma,CHEMBL1237023,2.0,melanoma
Melanoma,melanoma,CHEMBL1742989,1.0,melanoma
Melanoma,melanoma,CHEMBL6067493,1.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL1201583,2.0,melanoma
Melanoma,melanoma,CHEMBL1201605,1.0,melanoma
Melanoma,melanoma,CHEMBL1201567,3.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL1201567,3.0,melanoma
Melanoma,melanoma,CHEMBL1201608,2.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL1201608,2.0,melanoma
Melanoma,melanoma,CHEMBL1201561,4.0,metastatic melanoma
Melanoma,melanoma,CHEMBL1201576,2.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL1201670,3.0,metastatic melanoma
Melanoma,melanoma,CHEMBL2109608,3.0,metastatic melanoma
Melanoma,melanoma,CHEMBL2109421,1.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL2109309,1.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL2109514,1.0,metastatic melanoma
Melanoma,melanoma,CHEMBL2108680,2.0,melanoma
Melanoma,melanoma,CHEMBL2107832,2.0,melanoma
Melanoma,melanoma,CHEMBL1189679,1.0,melanoma
Melanoma,melanoma,CHEMBL159,3.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL159,3.0,melanoma
Melanoma,melanoma,CHEMBL159,3.0,metastatic melanoma
Melanoma,melanoma,CHEMBL2110587,2.0,metastatic melanoma
Melanoma,melanoma,CHEMBL1079,1.0,melanoma
Melanoma,melanoma,CHEMBL1535,1.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL1535,1.0,melanoma
Melanoma,melanoma,CHEMBL609,1.0,melanoma
Melanoma,melanoma,CHEMBL941,2.0,melanoma
Melanoma,melanoma,CHEMBL941,2.0,metastatic melanoma
Melanoma,melanoma,CHEMBL553025,2.0,metastatic melanoma
Melanoma,melanoma,CHEMBL1201199,2.0,melanoma
Melanoma,melanoma,CHEMBL578,2.0,melanoma
Melanoma,melanoma,CHEMBL595,1.0,melanoma
Melanoma,melanoma,CHEMBL27,2.0,melanoma
Melanoma,melanoma,CHEMBL477772,2.0,melanoma
Melanoma,melanoma,CHEMBL170988,1.0,melanoma
Melanoma,melanoma,CHEMBL1567,1.0,metastatic melanoma
Melanoma,melanoma,CHEMBL2146883,3.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL2146883,3.0,metastatic melanoma
Melanoma,melanoma,CHEMBL189963,2.0,melanoma
Melanoma,melanoma,CHEMBL502835,1.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL3039547,1.0,melanoma
Melanoma,melanoma,CHEMBL4297163,1.0,melanoma
Melanoma,melanoma,CHEMBL571209,2.0,melanoma
Melanoma,melanoma,CHEMBL571209,2.0,metastatic melanoma
Melanoma,melanoma,CHEMBL3137336,2.0,melanoma
Melanoma,melanoma,CHEMBL3137341,3.0,melanoma
Melanoma,melanoma,CHEMBL3137346,2.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL3137347,2.0,melanoma
Melanoma,melanoma,CHEMBL3301610,2.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL3301610,2.0,melanoma
Melanoma,melanoma,CHEMBL3187723,4.0,melanoma
Melanoma,melanoma,CHEMBL3301612,4.0,metastatic melanoma
Melanoma,melanoma,CHEMBL3188551,1.0,metastatic melanoma
Melanoma,melanoma,CHEMBL3545307,1.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL3544916,1.0,metastatic melanoma
Melanoma,melanoma,CHEMBL3545369,3.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL3545369,3.0,melanoma
Melanoma,melanoma,CHEMBL3577124,1.0,melanoma
Melanoma,melanoma,CHEMBL4303729,1.0,melanoma
Melanoma,melanoma,CHEMBL1079175,2.0,melanoma
Melanoma,melanoma,CHEMBL3905910,1.0,melanoma
Melanoma,melanoma,CHEMBL3813873,2.0,metastatic melanoma
Melanoma,melanoma,CHEMBL3545027,1.0,melanoma
Melanoma,melanoma,CHEMBL3545414,2.0,melanoma
Melanoma,melanoma,CHEMBL3809489,1.0,melanoma
Melanoma,melanoma,CHEMBL67279,2.0,melanoma
Melanoma,melanoma,CHEMBL4303525,1.0,melanoma
Melanoma,melanoma,CHEMBL3622820,1.0,melanoma
Melanoma,melanoma,CHEMBL3707227,3.0,melanoma
Melanoma,melanoma,CHEMBL45,2.0,melanoma
Melanoma,melanoma,CHEMBL3833373,1.0,melanoma
Melanoma,melanoma,CHEMBL228814,2.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL491473,1.0,metastatic melanoma
Melanoma,melanoma,CHEMBL2103798,1.0,metastatic melanoma
Melanoma,melanoma,CHEMBL2103823,3.0,melanoma
Melanoma,melanoma,CHEMBL1201834,2.0,melanoma
Melanoma,melanoma,CHEMBL272980,1.0,melanoma
Melanoma,melanoma,CHEMBL2107862,2.0,melanoma
Melanoma,melanoma,CHEMBL2105684,1.0,metastatic melanoma
Melanoma,melanoma,CHEMBL1614701,2.0,metastatic melanoma
Melanoma,melanoma,CHEMBL2105717,2.0,metastatic melanoma
Melanoma,melanoma,CHEMBL2105729,4.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL2105741,4.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL1094636,2.0,metastatic melanoma
Melanoma,melanoma,CHEMBL1946170,2.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL262777,1.0,metastatic melanoma
Melanoma,melanoma,CHEMBL64,1.0,metastatic melanoma
Melanoma,melanoma,CHEMBL118,2.0,melanoma
Melanoma,melanoma,CHEMBL113,1.0,metastatic melanoma
Melanoma,melanoma,CHEMBL52440,1.0,metastatic melanoma
Melanoma,melanoma,CHEMBL2030434,1.0,melanoma
Melanoma,melanoma,CHEMBL6067961,2.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL1503,1.0,metastatic melanoma
Melanoma,melanoma,CHEMBL1373,1.0,metastatic melanoma
Melanoma,melanoma,CHEMBL1465,1.0,melanoma
Melanoma,melanoma,CHEMBL157101,1.0,melanoma
Melanoma,melanoma,CHEMBL1200574,3.0,melanoma
Melanoma,melanoma,CHEMBL2109059,2.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL2109059,2.0,melanoma
Melanoma,melanoma,CHEMBL2107881,3.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL2108170,2.0,melanoma
Melanoma,melanoma,CHEMBL1237022,2.0,melanoma
Melanoma,melanoma,CHEMBL1237023,2.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL2109428,1.0,melanoma
Melanoma,melanoma,CHEMBL2109673,1.0,metastatic melanoma
Melanoma,melanoma,CHEMBL2109417,2.0,melanoma
Melanoma,melanoma,CHEMBL2108308,1.0,melanoma
Melanoma,melanoma,CHEMBL2109477,1.0,melanoma
Melanoma,melanoma,CHEMBL2109547,1.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL2109413,1.0,melanoma
Melanoma,melanoma,CHEMBL2109298,1.0,metastatic melanoma
Melanoma,melanoma,CHEMBL191,1.0,metastatic melanoma
Melanoma,melanoma,CHEMBL1208422,3.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL1208422,3.0,melanoma
Melanoma,melanoma,CHEMBL1496,1.0,metastatic melanoma
Melanoma,melanoma,CHEMBL894,1.0,metastatic melanoma
Melanoma,melanoma,CHEMBL553,1.0,melanoma
Melanoma,melanoma,CHEMBL655,1.0,metastatic melanoma
Melanoma,melanoma,CHEMBL2403108,2.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL2403108,2.0,melanoma
Melanoma,melanoma,CHEMBL3545069,2.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL3545069,2.0,metastatic melanoma
Melanoma,melanoma,CHEMBL3545366,1.0,melanoma
Melanoma,melanoma,CHEMBL3545373,1.0,melanoma
Melanoma,melanoma,CHEMBL3348923,1.0,melanoma
Melanoma,melanoma,CHEMBL4113131,2.0,melanoma
Melanoma,melanoma,CHEMBL1852688,2.0,melanoma
Melanoma,melanoma,CHEMBL3188267,2.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL3188267,2.0,melanoma
Melanoma,melanoma,CHEMBL1983268,2.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL3707228,1.0,melanoma
Melanoma,melanoma,CHEMBL3707227,3.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL3707227,3.0,metastatic melanoma
Melanoma,melanoma,CHEMBL2109512,1.0,melanoma
Melanoma,melanoma,CHEMBL2109531,2.0,metastatic melanoma
Melanoma,melanoma,CHEMBL3693786,1.0,melanoma
Melanoma,melanoma,CHEMBL3989934,2.0,melanoma
Melanoma,melanoma,CHEMBL269277,1.0,melanoma
Melanoma,melanoma,CHEMBL549344,2.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL549344,2.0,melanoma
Melanoma,melanoma,CHEMBL518924,1.0,melanoma
Melanoma,melanoma,CHEMBL566757,2.0,melanoma
Melanoma,melanoma,CHEMBL48802,0.5,melanoma
Melanoma,melanoma,CHEMBL1256575,1.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL3527000,2.0,melanoma
Melanoma,melanoma,CHEMBL1743260,2.0,melanoma
Melanoma,melanoma,CHEMBL219568,2.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL407874,2.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL2312181,2.0,melanoma
Melanoma,melanoma,CHEMBL118841,2.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL3186011,1.0,melanoma
Melanoma,melanoma,CHEMBL4243974,2.0,melanoma
Melanoma,melanoma,CHEMBL386115,2.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL100014,1.0,melanoma
Melanoma,melanoma,CHEMBL4297419,1.0,melanoma
Melanoma,melanoma,CHEMBL4297441,2.0,metastatic melanoma
Melanoma,melanoma,CHEMBL539934,2.0,melanoma
Melanoma,melanoma,CHEMBL4297451,1.0,melanoma
Melanoma,melanoma,CHEMBL4297480,1.0,melanoma
Melanoma,melanoma,CHEMBL4283683,1.0,melanoma
Melanoma,melanoma,CHEMBL4297598,3.0,melanoma
Melanoma,melanoma,CHEMBL4297615,1.0,melanoma
Melanoma,melanoma,CHEMBL4297690,1.0,melanoma
Melanoma,melanoma,CHEMBL4297718,2.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL4297721,1.0,melanoma
Melanoma,melanoma,CHEMBL4297723,3.0,melanoma
Melanoma,melanoma,CHEMBL4297559,2.0,melanoma
Melanoma,melanoma,CHEMBL4297831,3.0,melanoma
Melanoma,melanoma,CHEMBL4297838,3.0,melanoma
Melanoma,melanoma,CHEMBL4297555,1.0,melanoma
Melanoma,melanoma,CHEMBL4297884,1.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL4297888,2.0,melanoma
Melanoma,melanoma,CHEMBL4297888,2.0,metastatic melanoma
Melanoma,melanoma,CHEMBL4594259,2.0,melanoma
Melanoma,melanoma,CHEMBL4297922,0.5,cutaneous melanoma
Melanoma,melanoma,CHEMBL4297963,3.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL4297963,3.0,melanoma
Melanoma,melanoma,CHEMBL4297577,1.0,melanoma
Melanoma,melanoma,CHEMBL4297989,1.0,metastatic melanoma
Melanoma,melanoma,CHEMBL4297990,4.0,melanoma
Melanoma,melanoma,CHEMBL4297994,2.0,melanoma
Melanoma,melanoma,CHEMBL4297994,2.0,metastatic melanoma
Melanoma,melanoma,CHEMBL4298009,2.0,melanoma
Melanoma,melanoma,CHEMBL4298020,1.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL4298022,1.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL4298058,3.0,melanoma
Melanoma,melanoma,CHEMBL4298090,1.0,metastatic melanoma
Melanoma,melanoma,CHEMBL2103979,2.0,melanoma
Melanoma,melanoma,CHEMBL2220442,0.5,melanoma
Melanoma,melanoma,CHEMBL3989941,1.0,melanoma
Melanoma,melanoma,CHEMBL1980825,2.0,melanoma
Melanoma,melanoma,CHEMBL4297422,2.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL4297422,2.0,melanoma
Melanoma,melanoma,CHEMBL4297715,3.0,melanoma
Melanoma,melanoma,CHEMBL4297563,2.0,metastatic melanoma
Melanoma,melanoma,CHEMBL4297747,2.0,melanoma
Melanoma,melanoma,CHEMBL4297559,2.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL4297559,2.0,metastatic melanoma
Melanoma,melanoma,CHEMBL4297772,1.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL4297785,3.0,melanoma
Melanoma,melanoma,CHEMBL4297817,3.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL4297831,3.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL4297843,3.0,melanoma
Melanoma,melanoma,CHEMBL4297843,3.0,metastatic melanoma
Melanoma,melanoma,CHEMBL4297923,2.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL4297960,1.0,metastatic melanoma
Melanoma,melanoma,CHEMBL4297577,1.0,metastatic melanoma
Melanoma,melanoma,CHEMBL4298070,1.0,metastatic melanoma
Melanoma,melanoma,CHEMBL4298122,1.0,metastatic melanoma
Melanoma,melanoma,CHEMBL4298123,2.0,melanoma
Melanoma,melanoma,CHEMBL4298124,2.0,melanoma
Melanoma,melanoma,CHEMBL4297226,2.0,melanoma
Melanoma,melanoma,CHEMBL4298200,4.0,metastatic melanoma
Melanoma,melanoma,CHEMBL4298206,2.0,melanoma
Melanoma,melanoma,CHEMBL4594456,2.0,melanoma
Melanoma,melanoma,CHEMBL4594483,1.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL4594487,1.0,melanoma
Melanoma,melanoma,CHEMBL4594529,1.0,melanoma
Melanoma,melanoma,CHEMBL4594557,1.0,melanoma
Melanoma,melanoma,CHEMBL4594559,1.0,melanoma
Melanoma,melanoma,CHEMBL4594356,1.0,melanoma
Melanoma,melanoma,CHEMBL2108726,0.5,melanoma
Melanoma,melanoma,CHEMBL3989514,1.0,metastatic melanoma
Melanoma,melanoma,CHEMBL53463,1.0,metastatic melanoma
Melanoma,melanoma,CHEMBL1201138,1.0,metastatic melanoma
Melanoma,melanoma,CHEMBL185,1.0,metastatic melanoma
Melanoma,melanoma,CHEMBL414804,1.0,metastatic melanoma
Melanoma,melanoma,CHEMBL1690,2.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL1773,1.0,metastatic melanoma
Melanoma,melanoma,CHEMBL1201636,2.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL225072,1.0,metastatic melanoma
Melanoma,melanoma,CHEMBL1683590,1.0,metastatic melanoma
Melanoma,melanoma,CHEMBL3039502,1.0,melanoma
Melanoma,melanoma,CHEMBL521686,2.0,metastatic melanoma
Melanoma,melanoma,CHEMBL3301612,4.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL3545185,2.0,metastatic melanoma
Melanoma,melanoma,CHEMBL4297717,1.0,metastatic melanoma
Melanoma,melanoma,CHEMBL4298058,3.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL4583691,3.0,melanoma
Melanoma,melanoma,CHEMBL4650376,2.0,melanoma
Melanoma,melanoma,CHEMBL4650387,2.0,melanoma
Melanoma,melanoma,CHEMBL4650400,3.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL4650400,3.0,melanoma
Melanoma,melanoma,CHEMBL4650419,1.0,melanoma
Melanoma,melanoma,CHEMBL4650472,2.0,melanoma
Melanoma,melanoma,CHEMBL4650292,1.0,melanoma
Melanoma,melanoma,CHEMBL1435,1.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL3039547,1.0,metastatic melanoma
Melanoma,melanoma,CHEMBL3989916,2.0,melanoma
Melanoma,melanoma,CHEMBL3989943,1.0,melanoma
Melanoma,melanoma,CHEMBL3125702,1.0,melanoma
Melanoma,melanoma,CHEMBL4297586,2.0,metastatic melanoma
Melanoma,melanoma,CHEMBL4297836,1.0,melanoma
Melanoma,melanoma,CHEMBL4297840,2.0,melanoma
Melanoma,melanoma,CHEMBL4298037,1.0,melanoma
Melanoma,melanoma,CHEMBL4298058,3.0,metastatic melanoma
Melanoma,melanoma,CHEMBL4594483,1.0,melanoma
Melanoma,melanoma,CHEMBL4594483,1.0,metastatic melanoma
Melanoma,melanoma,CHEMBL4594557,1.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL3977543,1.0,melanoma
Melanoma,melanoma,CHEMBL4650387,2.0,metastatic melanoma
Melanoma,melanoma,CHEMBL2107855,2.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL2105717,2.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL2108730,2.0,melanoma
Melanoma,melanoma,CHEMBL20,1.0,metastatic melanoma
Melanoma,melanoma,CHEMBL975,2.0,metastatic melanoma
Melanoma,melanoma,CHEMBL35,1.0,metastatic melanoma
Melanoma,melanoma,CHEMBL263429,2.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL263429,2.0,melanoma
Melanoma,melanoma,CHEMBL263441,2.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL263441,2.0,melanoma
Melanoma,melanoma,CHEMBL1201718,3.0,melanoma
Melanoma,melanoma,CHEMBL1201550,2.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL1201581,2.0,metastatic melanoma
Melanoma,melanoma,CHEMBL5314551,1.0,melanoma
Melanoma,melanoma,CHEMBL1738797,2.0,melanoma
Melanoma,melanoma,CHEMBL4285417,2.0,melanoma
Melanoma,melanoma,CHEMBL4303201,2.0,melanoma
Melanoma,melanoma,CHEMBL1278146,2.0,melanoma
Melanoma,melanoma,CHEMBL3989926,2.0,melanoma
Melanoma,melanoma,CHEMBL3990044,3.0,melanoma
Melanoma,melanoma,CHEMBL3990044,3.0,metastatic melanoma
Melanoma,melanoma,CHEMBL4297437,1.0,metastatic melanoma
Melanoma,melanoma,CHEMBL4297784,1.0,melanoma
Melanoma,melanoma,CHEMBL4297856,2.0,melanoma
Melanoma,melanoma,CHEMBL4297877,2.0,melanoma
Melanoma,melanoma,CHEMBL4298050,2.0,melanoma
Melanoma,melanoma,CHEMBL4298085,3.0,melanoma
Melanoma,melanoma,CHEMBL4298200,4.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL3982723,2.0,melanoma
Melanoma,melanoma,CHEMBL4650392,2.0,melanoma
Melanoma,melanoma,CHEMBL4650435,2.0,melanoma
Melanoma,melanoma,CHEMBL4802184,1.0,melanoma
Melanoma,melanoma,CHEMBL4802221,1.0,metastatic melanoma
Melanoma,melanoma,CHEMBL5095241,3.0,melanoma
Melanoma,melanoma,CHEMBL5095345,3.0,melanoma
Melanoma,melanoma,CHEMBL5095361,2.0,melanoma
Melanoma,melanoma,CHEMBL5095383,2.0,melanoma
Melanoma,melanoma,CHEMBL1098659,2.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL113,1.0,melanoma
Melanoma,melanoma,CHEMBL52440,1.0,melanoma
Melanoma,melanoma,CHEMBL877,3.0,melanoma
Melanoma,melanoma,CHEMBL1503,1.0,melanoma
Melanoma,melanoma,CHEMBL1663,1.0,melanoma
Melanoma,melanoma,CHEMBL1464,1.0,melanoma
Melanoma,melanoma,CHEMBL655,1.0,melanoma
Melanoma,melanoma,CHEMBL1201519,1.0,melanoma
Melanoma,melanoma,CHEMBL2364607,4.0,melanoma
Melanoma,melanoma,CHEMBL3657311,1.0,metastatic melanoma
Melanoma,melanoma,CHEMBL3990044,3.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL4297721,1.0,metastatic melanoma
Melanoma,melanoma,CHEMBL4297838,3.0,metastatic melanoma
Melanoma,melanoma,CHEMBL4297843,3.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL4297946,2.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL4298200,4.0,melanoma
Melanoma,melanoma,CHEMBL4802161,1.0,melanoma
Melanoma,melanoma,CHEMBL4802269,1.0,metastatic melanoma
Melanoma,melanoma,CHEMBL4783351,1.0,melanoma
Melanoma,melanoma,CHEMBL5095345,3.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL5095345,3.0,metastatic melanoma
Melanoma,melanoma,CHEMBL5095439,2.0,melanoma
Melanoma,melanoma,CHEMBL5095453,1.0,metastatic melanoma
Melanoma,melanoma,CHEMBL5314988,1.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL5314998,3.0,metastatic melanoma
Melanoma,melanoma,CHEMBL506871,2.0,melanoma
Melanoma,melanoma,CHEMBL2105741,4.0,melanoma
Melanoma,melanoma,CHEMBL19019,1.0,melanoma
Melanoma,melanoma,CHEMBL6067961,2.0,melanoma
Melanoma,melanoma,CHEMBL1690,2.0,melanoma
Melanoma,melanoma,CHEMBL1201733,2.0,melanoma
Melanoma,melanoma,CHEMBL1201636,2.0,melanoma
Melanoma,melanoma,CHEMBL1201576,2.0,melanoma
Melanoma,melanoma,CHEMBL2109416,1.0,melanoma
Melanoma,melanoma,CHEMBL84,1.0,metastatic melanoma
Melanoma,melanoma,CHEMBL1487,2.0,cutaneous melanoma
Melanoma,melanoma,CHEMBL3137331,1.0,melanoma
Melanoma,melanoma,CHEMBL521686,2.0,melanoma
Melanoma,melanoma,CHEMBL3137320,2.0,melanoma
